id,month,gkg_date,url,domain,title,title_source,relevant,sentiment,theme
5120,2024-11,20241117123000,https://www.datacenterdynamics.com/en/news/cety-signs-mou-with-freyr-to-deliver-ai-data-center-services-in-southeast-asia/,datacenterdynamics.com,CETY signs MoU with Freyr to deliver AI & data center services in Southeast Asia - DCD,live,yes,positive,investment_buildout
5121,2024-11,20241122183000,https://www.torontotelegraph.com/news/274781217/first-gas-to-power-data-centre-connection,torontotelegraph.com,First Gas-To-Power Data Centre Connection,live,yes,neutral,energy_grid
5122,2024-11,20241125190000,https://www.insidermonkey.com/blog/bloom-energy-corporation-be-piper-sandler-raises-price-target-amid-growing-role-in-ai-data-center-power-solutions-1397402/,insidermonkey.com,Bloom Energy Corporation (BE): Piper Sandler Raises Price Target Amid Growing Role in AI Data Center Power Solutions - Insider Monkey,live,yes,positive,energy_grid
5123,2024-11,20241125191500,https://tech.news.am/eng/news/4730/shaping-the-future-of-data-centers-interview-with-george-tchaparian-ceo-of-ocp.html,tech.news.am,"Shaping the future of data centers: Interview with George Tchaparian, CEO of OCP | NEWS.am TECH - Innovations and science",live,yes,neutral,tech_operations
5124,2024-11,20241103153000,https://www.datacenterdynamics.com/en/news/delska-tops-out-10mw-latvian-data-center-in-riga/,datacenterdynamics.com,Delska tops out 10MW Latvian data center in Riga - DCD,live,yes,neutral,investment_buildout
5125,2024-11,20241113014500,https://www.manilatimes.net/2024/11/13/tmt-newswire/pr-newswire/empyrion-digital-makes-first-data-centre-investment-in-thailand/2003225,manilatimes.net,"Empyrion Digital makes first data centre investment in Thailand

 | The Manila Times",live,yes,positive,investment_buildout
5126,2024-11,20241113130000,https://www.datacenterdynamics.com/en/news/sharon-ai-plots-90mw-natural-gas-powered-data-center-in-new-mexico/,datacenterdynamics.com,Sharon AI plots 90MW natural gas-powered data center in New Mexico - DCD,live,yes,neutral,energy_grid
5127,2024-11,20241120201500,https://www.openpr.com/news/3747588/the-data-center-rack-power-distribution-unit-market-trends,openpr.com,the data center rack power distribution unit market trends,slug,yes,neutral,investment_buildout
5128,2024-11,20241116120000,https://www.chicagotribune.com/2024/11/16/nuclear-energy-illinois-data-centers-ai/,chicagotribune.com,"How nuclear energy needs of data centers, AI affects Illinois",live,yes,neutral,energy_grid
5129,2024-11,20241119093000,https://www.prnewswire.com/news-releases/colt-data-centre-services-and-rmz-announce-a-joint-venture-to-invest-1-7-billion-in-the-indian-data-centre-market-302309560.html,prnewswire.com,Colt Data Centre Services and RMZ announce a joint venture to invest $1.7 Billion in the Indian Data Centre market,live,yes,positive,investment_buildout
5130,2024-11,20241109014500,https://www.insidermonkey.com/blog/vistra-corp-nysevst-surges-as-energy-policy-shifts-favor-gas-and-nuclear-power-data-center-demand-and-fossil-fuel-friendly-policies-set-to-drive-growth-1387745/,insidermonkey.com,"Vistra Corp. (NYSE:VST) Surges as Energy Policy Shifts Favor Gas and Nuclear Power, Data Center Demand and Fossil-Fuel-Friendly Policies Set to Drive Growth - Insider Monkey",live,yes,positive,energy_grid
5131,2024-11,20241120173000,https://cardinalcourieronline.com/uncategorised/key-developments-in-the-data-center-interconnect-network-market-trends-and-future-outlook/6028/,cardinalcourieronline.com,key developments in the data center interconnect network market trends and future outlook,slug,yes,neutral,investment_buildout
5132,2024-11,20241118190000,https://www.torontotelegraph.com/news/274766527/signs-first-data-centre-customer-for-gas-to-power-supply,torontotelegraph.com,Signs First Data Centre Customer for Gas-To-Power Supply,live,yes,neutral,energy_grid
5133,2024-11,20241119211500,https://www.bnnbloomberg.ca/business/2024/11/19/newfoundland-wind-to-hydrogen-company-eyes-data-centre-as-international-market-lags/,bnnbloomberg.ca,Newfoundland wind-to-hydrogen company eyes data centre as international market lags,live,yes,neutral,energy_grid
5134,2024-11,20241115104500,https://www.openpr.com/news/3738063/data-center-liquid-cooling-market-sets-the-table-for-continued,openpr.com,data center liquid cooling market sets the table for continued,slug,yes,positive,tech_operations
5135,2024-11,20241123184500,https://hotair.com/headlines/2024/11/23/ai-and-data-centers-could-drive-cost-of-energy-up-by-70-over-10-years-n3797271,hotair.com,AI and Data Centers Could Drive Cost of Energy Up by 70% Over 10 Years – HotAir,live,yes,negative,energy_grid
5136,2024-11,20241122151500,https://www.insidermonkey.com/blog/will-hallador-energy-company-hnrg-poised-to-benefit-from-selling-power-to-ai-data-centers-1395601/,insidermonkey.com,Is Hallador Energy Company (HNRG) Poised To Benefit From Selling Power To AI Data Centers? - Insider Monkey,live,yes,positive,energy_grid
5137,2024-11,20241102144500,https://www.washingtontimes.com/news/2024/nov/2/english-village-becomes-battleground-data-center-i/,washingtontimes.com,english village becomes battleground data center,slug,yes,negative,community_opposition
5138,2024-11,20241120110000,https://www.itnewsonline.com/news/Start-of-Demonstration-Test-of-Two-Phase-Direct-to-Chip-Cooling-in-the-Air-Cooled-Data-Center/26538,itnewsonline.com,IT News Online - Start of Demonstration Test of Two-Phase Direct-to-Chip Cooling in the Air-Cooled Data Center,live,yes,neutral,tech_operations
5139,2024-11,20241127134500,https://www.datacenterdynamics.com/en/opinions/data-centers-the-10-trends-of-the-industry-for-2025/,datacenterdynamics.com,Data centers: The 10 trends of the industry for 2025 - DCD,live,yes,neutral,investment_buildout
5140,2024-11,20241106174500,https://www.thehindubusinessline.com/info-tech/nxtra-to-set-up-a-200-mw-data-centre-in-hyderabad/article68836967.ece,thehindubusinessline.com,nxtra to set up a 200 mw data centre in Hyderabad - The HinduBusinessLine,live,yes,neutral,investment_buildout
5141,2024-11,20241126150000,https://www.manilatimes.net/2024/11/26/tmt-newswire/globenewswire/cipher-mining-announces-acquisition-of-new-site-in-west-texas-adding-100-mw-of-capacity-to-its-growing-portfolio-of-power-and-data-center-development-opportunities/2011669,manilatimes.net,"Cipher Mining Announces Acquisition of New Site in West Texas, Adding 100 MW of Capacity to its Growing Portfolio of Power and Data Center Development Opportunities

 | The Manila Times",live,yes,positive,investment_buildout
5142,2024-11,20241115224500,https://www.insidermonkey.com/blog/bloom-energy-corporation-be-secures-landmark-1-gw-fuel-cell-supply-agreement-with-american-electric-power-to-power-ai-data-centers-1391981/,insidermonkey.com,Bloom Energy Corporation (BE) Secures Landmark 1 GW Fuel Cell Supply Agreement with American Electric Power to Power AI Data Centers - Insider Monkey,live,yes,positive,energy_grid
5143,2024-11,20241119211500,https://www.datacenterdynamics.com/en/news/yondr-group-launches-data-center-in-northern-virginia/,datacenterdynamics.com,Yondr Group launches data center in Northern Virginia - DCD,live,yes,positive,investment_buildout
5144,2024-11,20241127183000,https://www.datacenterdynamics.com/en/news/bny-mellon-sells-site-in-pennsylvania-to-chirisa-for-100mw-data-center-development/,datacenterdynamics.com,US bank BNY sells site in Pennsylvania to Chirisa for 100MW data center development - DCD,live,yes,neutral,investment_buildout
5145,2024-11,20241118180000,https://www.rte.ie/news/business/2024/1118/1481617-eu-conducts-antitrust-checks-in-data-centre-construction/,rte.ie,EU conducts antitrust checks in data centre construction,live,yes,negative,policy_regulation
5146,2024-11,20241129024500,https://timesofindia.indiatimes.com/technology/social/intel-ceo-visits-openai-rival-xais-datacentre-shares-thanks-message-for-elon-musk/articleshow/115776485.cms,timesofindia.indiatimes.com,"Intel CEO visits OpenAI rival xAI's datacentre, shares thanks message for Elon Musk - Times of India",live,yes,neutral,tech_operations
5147,2024-11,20241107050000,https://itbrief.co.nz/story/goodman-expands-data-centre-services-to-meet-global-demand,itbrief.co.nz,Goodman expands data centre services to meet global demand,live,yes,positive,investment_buildout
5148,2024-11,20241109083000,https://www.nigeriasun.com/news/274750073/us-tech-firms-ask-vietnam-to-rethink-law-on-social-media-data-centers,nigeriasun.com,"US tech firms ask Vietnam to rethink law on social media, data centers",live,yes,negative,policy_regulation
5149,2024-11,20241126073000,https://menafn.com/1108926049/HGC-Advances-Shared-Vision-In-Southeast-Asia-Achieves-Milestone-Data-Center-Interconnect-Launch-In-The-Philippines,menafn.com,HGC Advances Shared Vision In Southeast Asia Achieves Milestone Data Center Interconnect Launch In The Philippines,slug,yes,positive,investment_buildout
5150,2024-11,20241128124500,https://www.businesstimes.com.sg/companies-markets/digital-core-reit-responds-unitholders-proposed-acquisition-additional-stake-frankfurt-data-centre,businesstimes.com.sg,Digital Core Reit responds to unitholders on proposed acquisition of additional stake in Frankfurt data centre - The Business Times,live,yes,neutral,investment_buildout
5151,2024-11,20241106033000,https://observer.com/2024/11/rare-bees-role-big-tech-data-center-ambitions/,observer.com,Meta’s Data Center Expansion Hits an Unexpected Roadblock: Bees | Observer,live,yes,negative,environment_water
5152,2024-11,20241113193000,https://www.philstar.com/business/2024/11/14/2399892/pldt-monetize-data-centers,philstar.com,PLDT to monetize data centers | Philstar.com,live,yes,neutral,investment_buildout
5153,2024-11,20241123141500,https://www.nbcchicago.com/news/business/money-report/data-centers-powering-artificial-intelligence-could-use-more-electricity-than-entire-cities/3608320/,nbcchicago.com,Data centers powering artificial intelligence could use more electricity than entire cities – NBC Chicago,live,yes,negative,energy_grid
5154,2024-11,20241109021500,http://www.presspublications.com/content/oregon-city-looks-land-data-center-industrial-park,presspublications.com,oregon city looks land data center industrial park,slug,yes,neutral,investment_buildout
5155,2024-11,20241106144500,https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-cabinet-nod-for-drone-data-centre-and-semiconductor-policies/article68836706.ece,thehindu.com,"Andhra Pradesh Cabinet nod for drone, data centre and semiconductor policies - The Hindu",live,yes,positive,policy_regulation
5156,2024-11,20241112173000,https://www.theverge.com/2024/11/12/24294483/donald-trump-ai-data-center-epa-lee-zeldin,theverge.com,Donald Trump’s EPA pick wants to ‘make America the AI capital of the world’ | The Verge,live,yes,neutral,policy_regulation
5157,2024-11,20241115213000,https://urbanmilwaukee.com/2024/11/15/microsofts-wisconsin-data-center-will-rely-on-diesel-backup-power/,urbanmilwaukee.com,Microsoft’s Wisconsin Data Center Will Rely On Diesel Backup Power  » Urban Milwaukee,live,yes,negative,environment_water
5158,2024-11,20241105194500,https://www.datacenterdynamics.com/en/opinions/how-liquid-cooling-can-address-ais-water-crisis-in-data-centers/,datacenterdynamics.com,How liquid cooling can address AI's water crisis in data centers - DCD,live,yes,positive,environment_water
5159,2024-11,20241120201500,https://www.bostonglobe.com/2024/11/20/business/data-center-western-mass/,bostonglobe.com,A multibillion-dollar data center is coming to Western Mass.,live,yes,neutral,investment_buildout
5160,2024-11,20241106161500,https://www.lightreading.com/ai-machine-learning/skt-eyes-ai-data-centers-for-early-growth,lightreading.com,SKT eyes AI data centers for early growth,live,yes,positive,investment_buildout
5161,2024-11,20241103013000,https://economictimes.indiatimes.com/epaper/delhicapital/2024/nov/03/sunet-front/data-centres-and-5g-drive-explosive-growth-in-fibre-optic-cable-industry/articleshow/114894677.cms,economictimes.indiatimes.com,"More than Just Optics! Data Centres, 5G Push Powering Fibre Cable Boom - The Economic Times",live,yes,positive,investment_buildout
5162,2024-11,20241124180000,https://www.nytimes.com/2024/11/24/business/ai-data-center-bernard-looney.html,nytimes.com,ai data center bernard looney,slug,yes,neutral,investment_buildout
5163,2024-11,20241121121500,https://louisianaradionetwork.com/2024/11/21/meta-planning-to-build-5b-ai-data-center-near-monroe/,louisianaradionetwork.com,"Monroe draws Meta to build AI Data Center due to Land, Location and Electricity | louisianaradionetwork.com",live,yes,positive,investment_buildout
5164,2024-11,20241107143000,https://www.techradar.com/pro/amd-just-outsold-intel-in-the-data-center-space-for-the-first-time-ever,techradar.com,AMD just outsold Intel in the data center space for the first time ever | TechRadar,live,yes,positive,investment_buildout
5165,2024-11,20241112043000,https://www.datacenterdynamics.com/en/news/tencent-to-invest-500m-for-data-center-development-in-indonesia/,datacenterdynamics.com,Tencent to invest $500m for data center development in Indonesia - DCD,live,yes,positive,investment_buildout
5166,2024-11,20241122173000,https://developingtelecoms.com/telecom-technology/data-centres-networks/17654-data-centre-activity-continues-to-ramp-up-in-saudi-arabia.html,developingtelecoms.com,Data centre activity continues to ramp up in Saudi Arabia - Developing Telecoms,live,yes,positive,investment_buildout
5167,2024-11,20241123003000,https://www.limaohio.com/top-stories/2024/11/22/new-data-center-proposed-for-american-township/,limaohio.com,New data center proposed for American Township - LimaOhio.com,live,yes,neutral,investment_buildout
