id,month,seendate,title,domain,sourcecountry,relevant,sentiment,theme
917,2022-07,20220708T121500Z,Samsung Electronics posts 77 trillion won in sales and 14 trillion won in operating profit in 2nd quarter,bignewsnetwork.com,United States,no,neutral,other
918,2022-07,20220708T130000Z,Proton VPN Free review,techradar.com,United Kingdom,no,neutral,other
919,2022-07,20220708T133000Z,"Caixin Global - Latest Business and Financial News on China , U . S . Trade War and Negotiations , Breaking News , Headlines and Developments",caixinglobal.com,China,no,neutral,other
920,2022-07,20220708T133000Z,American Real Estate Partners closes third real estate fund,datacenterdynamics.com,United States,yes,positive,investment_buildout
921,2022-07,20220708T133000Z,KT Cloud begins construction on new 26MW Seoul data center,datacenterdynamics.com,United States,yes,positive,investment_buildout
922,2022-07,20220708T140000Z,Bitech Technologies New Trading Symbol is BTTC,globenewswire.com,United States,no,neutral,other
923,2022-07,20220708T143000Z,Quest Ranked on Channel Futures 2022 MSP 501 Tech Industry Most Prestigious List of Managed Service Providers Worldwide,apnews.com,United States,no,neutral,other
924,2022-07,20220708T143000Z,MU Stock : Is the Super Cycle Over for Micron ? ,investorplace.com,United States,no,neutral,other
925,2022-07,20220708T150000Z,Tech Giants Brace for Legal Mess of Abortion Data Subpoenas,insurancejournal.com,United States,no,neutral,other
926,2022-07,20220708T151500Z,Tesla keeps U . S . luxury crown on strong California production,autonews.com,United States,no,neutral,other
927,2022-07,20220708T153000Z,"Coma Diagnosis and Treatment Market 2022 - Key Strategy , ",openpr.com,United States,no,neutral,other
928,2022-07,20220708T161500Z,One Data Indonesia to improve govt programs in 2022 : Bappenas,en.antaranews.com,Indonesia,no,neutral,other
929,2022-07,20220708T164500Z,10 Cheap ETFs to Invest in For Beginners,insidermonkey.com,United States,no,neutral,other
930,2022-07,20220708T183000Z,Kohler HVO Fuel Capabilities provide data center customers with a pathway to zero carbon,datacenterdynamics.com,United States,yes,positive,energy_grid
931,2022-07,20220708T183000Z,Microsoft Grid - Interactive UPS Bolsters Renewable Energy,sdxcentral.com,United States,yes,positive,energy_grid
932,2022-07,20220708T184500Z,Big Memory : The Evolution of New Memory Infrastructure,networkcomputing.com,United States,no,neutral,other
933,2022-07,20220708T190000Z,China Private Data Center Players Turn Their Eyes Abroad,datacenterknowledge.com,United States,yes,positive,investment_buildout
934,2022-07,20220708T193000Z,AMD EPYC  Genoa  Zen 4 CPU Specs Leak : 96 Cores at 360W,tomshardware.com,United States,no,neutral,other
935,2022-07,20220708T201500Z,Intel Stock : Market Gives Away Its Foundry Business ( NASDAQ : INTC ) ,seekingalpha.com,United States,no,neutral,other
936,2022-07,20220708T210000Z,American Tower Plans Second Quarter 2022 Earnings Release and Conference Call,streetinsider.com,United States,no,neutral,other
937,2022-07,20220708T213000Z,"Riot Blockchain , Inc . Announces $1 . 00 Charitable Donation in Bitcoin to No Kid Hungry on Behalf of Every Unique Stockholder That Votes",apnews.com,United States,no,neutral,other
938,2022-07,20220708T214500Z,Prince William staff report calls for stronger regulations for Digital Gateway data center project,insidenova.com,United States,yes,negative,community_opposition
939,2022-07,20220708T224500Z,NC is rich in targets for cyber attack . Avoid being the next victim . :: WRAL . com,wral.com,United States,no,neutral,other
940,2022-07,20220708T230000Z,China First Pure Solar - Powered Vehicle Reduces 25KG of Carbon Emission Per 100KM ! Here are Tianjin Solar Car Details,techtimes.com,United States,no,neutral,other
941,2022-07,20220708T231500Z,Citizen Scientist Leads Discovery of 34 Ultracool Dwarf Binaries,infowars.com,United States,no,neutral,other
942,2022-07,20220709T003000Z,Why NVIDIA Stock Got Beat by the Market Today,fool.com,United States,no,neutral,other
943,2022-07,20220709T094500Z,Weekly Commentary : Revisiting The Bursting China Bubble,seekingalpha.com,United States,no,neutral,other
944,2022-07,20220709T100000Z,"Zurcher Kantonalbank Zurich Cantonalbank Purchases 3 , 800 Shares of GDS Holdings Limited ( NASDAQ : GDS ) ",etfdailynews.com,United States,no,neutral,other
945,2022-07,20220709T114500Z,Leaving VMware ? Consider these 5 FOSS hypervisors,theregister.com,,no,neutral,other
946,2022-07,20220709T170000Z,"Adani , Asia Richest , Is Bidding for Indian 5G Phone Airwaves",bnnbloomberg.ca,Canada,no,neutral,other
947,2022-07,20220709T171500Z,Ask HN : How would you bootstrap a telco ? ( re : Rogers outage ) ,news.ycombinator.com,United States,no,neutral,other
948,2022-07,20220709T200000Z,Arrowhead Regional Medical Center wins awards for maternity care,fontanaheraldnews.com,United States,no,neutral,other
949,2022-07,20220710T021500Z,December 2015 - Ripon Advance,riponadvance.com,United States,no,neutral,other
950,2022-07,20220710T023000Z,Data centers being recommended as conditional use in Hall County,theindependent.com,United States,yes,neutral,policy_regulation
951,2022-07,20220710T050000Z,Firm invests $12 million for Culpeper data center site,roanoke.com,United States,yes,positive,investment_buildout
952,2022-07,20220710T064500Z,Tag : conspiracy theories – NBC 5 Dallas - Fort Worth,nbcdfw.com,United States,no,neutral,other
953,2022-07,20220710T070000Z,"Helping people collect , organize and visualize data",jpost.com,Israel,no,neutral,other
954,2022-07,20220710T093000Z,Airlines are piloting a program to sell  zero carbon  flights Quartz,qz.com,United States,no,neutral,other
955,2022-07,20220710T101500Z,Boyd Corporation buys thermal control systems manufacturer,magnoliareporter.com,United States,no,neutral,other
956,2022-07,20220710T103000Z,2 No - Brainer Warren Buffett Stocks to Buy Now and Hold Forever,fool.com,United States,no,neutral,other
957,2022-07,20220710T154500Z,C & D Technologies Launches Pure Lead Plus® UPS Battery for … ,huewire.com,United States,no,neutral,other
958,2022-07,20220716T013000Z,"HVAC Rental Equipment Market Size worth USD 1 . 34 Mn , Market Analysis Segmented by End User and Geography - Technavio",finance.yahoo.com,United States,no,neutral,other
959,2022-07,20220716T080000Z,Check for frigid water before you jump in,lmtribune.com,United States,no,neutral,other
960,2022-07,20220716T150000Z,How the FSF Runs Using Nothing But Freedom - Respecting BIOS,news.slashdot.org,United States,no,neutral,other
961,2022-07,20220716T164500Z,US lawmakers ask federal agencies to crack down on crypto mining,today.ng,Nigeria,no,neutral,other
962,2022-07,20220716T173000Z,PLDT backs govt digitalization push | The Manila Times,manilatimes.net,Philippines,no,neutral,other
963,2022-07,20220717T004500Z,ComBank launches  Arunalu  Foreign Currency Savings Account for children – The Island,island.lk,Sri Lanka,no,neutral,other
964,2022-07,20220717T113000Z,U . S . EV manufacturers should consider China battery - swapping model,autonews.com,United States,no,neutral,other
965,2022-07,20220717T113000Z,3 High - Yield Tech Stocks to Buy in July,fool.com,United States,no,neutral,other
966,2022-07,20220717T120000Z,"Data Protection Act will protect data , not exert control : Anisul",bssnews.net,Bangladesh,no,neutral,other
967,2022-07,20220717T134500Z,Inflation Vs . Recession,seekingalpha.com,United States,no,neutral,other
968,2022-07,20220717T153000Z,New York State Teachers Retirement System Cuts Stake in Corporate Office Properties Trust ( NYSE : OFC ) ,etfdailynews.com,United States,no,neutral,other
969,2022-07,20220717T164500Z,Swedish Energy Minister Prefers Green Steel Over Bitcoin Mining,beincrypto.com,,no,neutral,other
970,2022-07,20220717T191500Z,Basic issues in EV industry need to be addressed,msn.com,United States,no,neutral,other
971,2022-07,20220718T044500Z,"In semiconductor industry , TSMC profits booms despite rising raw materials costs",techwireasia.com,China,no,neutral,other
972,2022-07,20220718T063000Z,"Sweden Needs Power for More Useful Things Than Bitcoin Mining , Energy Minister Says – Mining Bitcoin News",news.bitcoin.com,United States,no,neutral,other
973,2022-07,20220718T080000Z,A Leadership Guide to Multi - Cloud Success for the Intelligence Community,wtop.com,United States,no,neutral,other
974,2022-07,20220718T101500Z,Phaidra Uses AI To Boost Industrial Profitability And Reduce Emissions,pollutiononline.com,United States,no,neutral,other
975,2022-07,20220718T104500Z,Bryant district Valentin reaches out to Hispanics,arkansasonline.com,United States,no,neutral,other
976,2022-07,20220718T104500Z,2022 Power 25 Real Estate : Randy Salvatore,hartfordbusiness.com,United States,no,neutral,other
977,2022-07,20220718T110000Z,Is Taiwan Semiconductor Manufacturing Stock a Buy Now ? ,fool.com,United States,no,neutral,other
978,2022-07,20220718T111500Z,"Huawei David Wang : Innovation , Lighting up the 5 . 5G Era",huawei.com,China,no,neutral,other
979,2022-07,20220718T113000Z,"Intelligent Power Module ( IPM ) Market 2021 : Global Industry Size , Share , Trends , Growth and Forecast Till 2026",brazilbusiness.einnews.com,United States,no,neutral,other
980,2022-07,20220718T113000Z,Karnataka to be the  data centre destination of choice : CBRE Report,economictimes.indiatimes.com,India,yes,positive,investment_buildout
981,2022-07,20220718T113000Z,Charge Enterprises Inc .: Charge Enterprise Subsidiary ANS Advanced Network Services Awarded Five Contracts Across Four States,finanznachrichten.de,Germany,no,neutral,other
982,2022-07,20220718T113000Z,Charge Enterprise ( CRGE ) Subsidiary ANS Advanced Network Services Awarded Five Contracts Across Four States,streetinsider.com,United States,no,neutral,other
983,2022-07,20220718T131500Z,Economizer Market Global Opportunity Analysis And Industry Forecast by 2030,energy.einnews.com,United States,no,neutral,other
984,2022-07,20220718T134500Z,IT News Online - CITIC Telecom CPC Shines at Global Awards in 1H 2022,itnewsonline.com,United States,no,neutral,other
985,2022-07,20220718T150000Z,These Are the 10 States Leading America Cryptocurrency Industry,nbclosangeles.com,United States,no,neutral,other
986,2022-07,20220718T151500Z,New type of semiconductor may advance low - energy electronics,techxplore.com,United States,no,neutral,other
987,2022-07,20220718T151500Z,Berkshire Partners to acquire 49 percent of Israeli data center company MedOne for $215 million,datacenterdynamics.com,United States,yes,neutral,investment_buildout
988,2022-07,20220718T153000Z,Network as a Service Market Worth $46 . 6 Billion by 2027 - Exclusive Report by MarketsandMarkets™,prnewswire.com,United States,no,neutral,other
989,2022-07,20220718T160000Z,Your Sales Data Is Mission - Critical : Are You Protecting It ? ,forbes.com,United States,no,neutral,other
990,2022-07,20220718T160000Z,DellOro : Private wireless forecast adjusted downward,lightreading.com,United States,no,neutral,other
991,2022-07,20220718T164500Z,ePlus Acquires Future Com,prnewswire.com,United States,no,neutral,other
992,2022-07,20220718T164500Z,Sunbird® dcTrack® Facilitates Data Center Automation Via Integration,prweb.com,United States,yes,positive,tech_operations
993,2022-07,20220718T173000Z,Opinion : Prince William withholding data center info from public,potomaclocal.com,United States,yes,negative,community_opposition
994,2022-07,20220718T174500Z,Data Storage Corporation CEO to Participate in the Benzinga All Access Event on July 22nd,itnewsonline.com,United States,no,neutral,other
995,2022-07,20220718T180000Z,Tycoon Masiyiwa to Raise $500 Million to Expand Digital Business,bnnbloomberg.ca,Canada,no,neutral,other
996,2022-07,20220718T181500Z,"How well have CMIP3 , CMIP5 and CMIP6 future climate projections portrayed the recently observed warming",nature.com,United States,no,neutral,other
997,2022-07,20220718T181500Z,White Paper on Operator Data Storage Power Index Released to Shape Future Data Infrastructure,totaltele.com,United Kingdom,yes,neutral,energy_grid
998,2022-07,20220718T183000Z,Academia Sinica trims GDP forecast - Taipei Times,taipeitimes.com,Taiwan,no,neutral,other
999,2022-07,20220718T190000Z,"Iasi , major node in future national and European network of quantum communications , with TUIASI support",stiripesurse.ro,Romania,no,neutral,other
1000,2022-07,20220718T193000Z,Modular Data Center Market to Reach $38 . 27 Billion by 2027 . ,globenewswire.com,United States,yes,positive,investment_buildout
1001,2022-07,20220718T193000Z,"North Bay electric vehicle sales near California goals , but charger installs lag far behind",northbaybusinessjournal.com,United States,no,neutral,other
1002,2022-07,20220718T194500Z,"Morgan Stanley Sees Risk to AMD Gaming Business , Says NVIDIA Consensus  Too Cautiou By Investing . com",investing.com,United States,no,neutral,other
1003,2022-07,20220718T210000Z,Port Authorizes $1 Million Water Line Purchase for Microsoft Project,kpq.com,United States,yes,neutral,environment_water
1004,2022-07,20220718T214500Z,Applied Blockchain Secures 200 - Megawatt Five - Year Hosting Contract with Marathon Digital Holdings,wallstreet-online.de,Germany,yes,positive,investment_buildout
1005,2022-07,20220718T231500Z,"Phaidra , which sells AI tech to industrial customers , raises $25M from DeepMind co - founder , others",geekwire.com,United States,no,neutral,other
1006,2022-07,20220719T000000Z,Environmental sustainability considerations for IT teams,techtarget.com,United States,no,neutral,other
1007,2022-07,20220726T000000Z,United Rentals Partners With Turner Construction To Provide Sustainable Solutions,justmeans.com,United States,no,neutral,other
